date,country,channel,segment,campaign,marketing_spend,impressions,clicks,leads,sales_calls,discount_rate,conversions,revenue,gross_margin
2025-04-01,HK,Distributor,Mid,None,,3353,55,4,1,0.0199,0,0.0,0.0
2025-04-01,JP,Distributor,Mid,None,72.43,5743,100,5,0,0.1021,1,3197.72,1424.53
2025-04-01,TW,SupplyHouse,Mid,None,5.4,527,8,0,0,0.0579,1,1046.59,489.98
2025-04-01,TW,SupplyHouse,Enterprise,B,165.56,13659,174,17,1,0.106,0,0.0,0.0
2025-04-01,TW,Ecommerce,Mid,None,13.69,915,18,1,2,0.0291,0,0.0,0.0
2025-04-01,ANZ,Ecommerce,SMB,None,34.17,3288,80,6,1,0.0875,0,0.0,0.0
2025-04-01,TW,Direct,SMB,A,60.1,4767,54,7,3,0.0464,0,0.0,0.0
2025-04-01,KR,Distributor,Mid,B,98.89,8587,170,13,2,0.0459,0,0.0,0.0
2025-04-01,TW,SupplyHouse,Mid,None,88.59,8224,115,7,1,0.0264,0,0.0,0.0
2025-04-01,ANZ,Direct,Mid,None,94.18,5920,102,5,4,0.0639,0,0.0,0.0
2025-04-01,ANZ,Distributor,SMB,A,126.86,9953,107,13,0,0.1053,0,0.0,0.0
2025-04-01,ANZ,Direct,Mid,None,43.95,3275,48,1,2,0.039,0,0.0,0.0
2025-04-01,KR,Distributor,SMB,None,20.34,1928,33,2,0,0.0548,0,0.0,0.0
2025-04-01,KR,Direct,Mid,None,19.48,2172,26,2,1,0.0133,1,3822.73,2055.45
2025-04-01,ANZ,Ecommerce,Mid,C,253.76,22114,485,40,3,0.0905,0,0.0,0.0
2025-04-01,KR,Ecommerce,Mid,None,26.77,2553,47,2,0,0.0629,0,0.0,0.0
2025-04-01,ANZ,Distributor,Mid,B,81.64,7295,66,6,1,0.0581,0,0.0,0.0
2025-04-01,JP,SupplyHouse,Mid,B,86.36,8103,132,9,1,0.0779,0,0.0,0.0
2025-04-02,KR,Distributor,SMB,None,21.4,1679,26,1,1,0.0351,0,0.0,0.0
2025-04-02,KR,Direct,Mid,B,158.9,13154,223,26,3,0.031,0,0.0,0.0
2025-04-02,ANZ,Direct,Enterprise,None,49.91,4411,102,6,1,0.0419,0,0.0,0.0
2025-04-02,KR,Distributor,Mid,None,15.04,1504,23,0,3,0.0324,0,0.0,0.0
2025-04-02,JP,Ecommerce,SMB,None,54.61,4756,115,8,1,0.0954,0,0.0,0.0
2025-04-02,KR,Distributor,Enterprise,None,66.85,5500,67,4,2,0.0616,0,0.0,0.0
2025-04-02,ANZ,SupplyHouse,SMB,None,42.04,2897,49,4,1,0.0149,0,0.0,0.0
2025-04-02,TW,Direct,Mid,None,34.41,2493,43,3,3,0.077,0,0.0,0.0
2025-04-02,JP,Direct,Mid,None,26.32,2660,44,3,8,0.0428,0,0.0,0.0
2025-04-02,ANZ,Direct,Mid,None,84.38,7670,122,6,2,0.0747,0,0.0,0.0
2025-04-02,SG,Distributor,Mid,C,111.37,8730,113,10,1,0.0518,0,0.0,0.0
2025-04-02,KR,Distributor,Enterprise,None,58.96,6247,99,6,2,0.0513,0,0.0,0.0
2025-04-02,KR,SupplyHouse,SMB,A,78.27,6737,133,19,0,0.1047,0,0.0,0.0
2025-04-02,KR,Distributor,Mid,B,10.06,815,13,1,0,0.0598,0,0.0,0.0
2025-04-02,TW,Direct,SMB,B,188.04,14909,246,29,3,0.0427,1,2588.17,1483.25
2025-04-02,SG,Distributor,Enterprise,None,9.62,907,13,0,1,0.1018,0,0.0,0.0
2025-04-02,SG,Direct,Enterprise,None,28.03,2530,41,1,3,0.0396,0,0.0,0.0
2025-04-02,ANZ,Distributor,Mid,A,58.51,5294,66,6,2,0.0338,0,0.0,0.0
2025-04-02,JP,Direct,SMB,None,28.34,2142,38,3,1,0.0642,0,0.0,0.0
2025-04-02,ANZ,Direct,Enterprise,None,8.17,715,14,0,3,0.0999,0,0.0,0.0
2025-04-02,KR,Ecommerce,Mid,B,166.34,15409,407,30,0,0.1238,0,0.0,0.0
2025-04-02,JP,Direct,SMB,None,59.92,5343,75,5,4,0.0787,0,0.0,0.0
2025-04-02,KR,Ecommerce,Mid,None,28.05,2314,44,2,2,0.0646,0,0.0,0.0
2025-04-02,JP,Distributor,Enterprise,B,56.36,4663,72,5,1,0.0316,0,0.0,0.0
2025-04-02,HK,Distributor,Mid,A,20.65,1334,20,1,1,0.0255,0,0.0,0.0
2025-04-02,SG,Distributor,SMB,B,86.54,6080,90,8,1,0.055,0,0.0,0.0
2025-04-02,ANZ,Ecommerce,SMB,B,137.07,10667,198,24,1,0.0505,0,0.0,0.0
2025-04-02,TW,Direct,SMB,None,66.99,4846,107,7,3,0.0503,0,0.0,0.0
2025-04-02,ANZ,Ecommerce,Mid,C,36.99,3356,76,6,1,0.0587,0,0.0,0.0
2025-04-02,KR,Distributor,Enterprise,B,260.64,24680,513,52,4,0.1152,0,0.0,0.0
2025-04-02,TW,Direct,SMB,None,34.5,1762,29,2,2,0.0381,0,0.0,0.0
2025-04-02,ANZ,Ecommerce,SMB,None,35.01,3410,85,6,1,0.0054,0,0.0,0.0
2025-04-02,KR,Direct,SMB,C,65.68,6516,61,5,3,0.037,1,927.51,469.77
2025-04-02,JP,SupplyHouse,Enterprise,C,124.19,11112,90,6,1,0.0466,1,1761.18,636.26
2025-04-02,KR,SupplyHouse,Mid,None,35.64,3415,55,2,0,0.0713,0,0.0,0.0
2025-04-02,SG,Distributor,SMB,B,74.0,6678,125,16,2,0.0965,0,0.0,0.0
2025-04-02,SG,Distributor,Mid,B,59.13,5052,68,6,0,0.0744,0,0.0,0.0
2025-04-03,HK,Direct,SMB,None,42.38,3937,70,4,2,0.003,0,0.0,0.0
2025-04-03,KR,Distributor,Mid,B,118.13,11011,112,8,1,0.0933,0,0.0,0.0
2025-04-03,KR,Direct,Mid,A,247.75,19979,345,23,4,0.1251,0,0.0,0.0
2025-04-03,ANZ,SupplyHouse,Mid,None,28.12,2749,47,3,1,0.055,0,0.0,0.0
2025-04-03,ANZ,Ecommerce,Mid,B,132.49,12189,224,21,0,0.0747,0,0.0,0.0
2025-04-03,KR,Direct,Enterprise,A,42.41,3231,30,2,2,0.0724,0,0.0,0.0
2025-04-03,JP,Direct,Enterprise,B,346.98,25508,636,34,1,0.0674,1,2470.92,1232.64
2025-04-03,ANZ,Distributor,Mid,B,95.58,8460,121,9,0,0.133,1,1705.5,728.29
2025-04-03,JP,Ecommerce,Mid,C,38.4,3083,74,9,0,0.0103,0,0.0,0.0
2025-04-03,JP,Direct,Enterprise,None,71.84,5566,98,5,3,0.0464,0,0.0,0.0
2025-04-03,JP,Ecommerce,Mid,None,83.36,6926,152,10,2,0.0019,0,0.0,0.0
2025-04-03,KR,Distributor,Mid,B,96.62,7792,133,12,1,0.0267,0,0.0,0.0
2025-04-03,KR,Distributor,Enterprise,None,65.66,4851,64,3,0,0.0826,0,0.0,0.0
2025-04-03,JP,Direct,Mid,C,177.21,17207,396,33,5,0.0139,0,0.0,0.0
2025-04-03,JP,Distributor,Enterprise,None,37.54,3046,48,2,1,0.0173,0,0.0,0.0
2025-04-03,JP,Ecommerce,SMB,C,,17871,399,37,2,0.038,0,0.0,0.0
2025-04-03,HK,Ecommerce,Mid,B,111.81,9720,201,21,1,0.0385,1,3432.52,1727.28
2025-04-03,HK,SupplyHouse,SMB,A,47.03,3739,41,5,0,0.0522,0,0.0,0.0
2025-04-03,KR,Ecommerce,Mid,C,142.99,14366,281,21,0,0.0829,0,0.0,0.0
2025-04-03,KR,Distributor,SMB,A,180.53,16136,364,44,2,0.0407,0,0.0,0.0
2025-04-03,TW,Direct,SMB,C,84.66,7153,104,12,3,0.0356,1,1748.22,916.98
2025-04-03,KR,Distributor,Mid,B,231.56,21342,485,65,2,0.0898,1,1456.85,624.2
2025-04-03,SG,SupplyHouse,SMB,None,47.42,4622,47,2,2,0.1041,0,0.0,0.0
2025-04-03,ANZ,Direct,SMB,A,110.53,8081,192,26,4,0.0151,0,0.0,0.0
2025-04-03,ANZ,Direct,Mid,None,48.05,4362,77,3,1,0.0173,0,0.0,0.0
2025-04-03,TW,Distributor,SMB,A,191.29,15646,251,27,2,0.0907,0,0.0,0.0
2025-04-03,JP,Ecommerce,SMB,C,261.01,26791,553,66,2,0.0418,0,0.0,0.0
2025-04-03,SG,Distributor,Mid,None,41.49,3288,42,2,0,0.0434,1,1343.5,707.25
2025-04-04,ANZ,Distributor,Mid,B,91.9,8950,186,12,2,0.0318,0,0.0,0.0
2025-04-04,ANZ,Direct,Mid,B,74.3,5686,90,8,3,0.0258,0,0.0,0.0
2025-04-04,SG,Ecommerce,Mid,A,136.92,10649,218,10,1,0.0815,0,0.0,0.0
2025-04-04,JP,Ecommerce,SMB,None,25.56,2426,58,4,0,0.0183,0,0.0,0.0
2025-04-04,TW,Direct,Enterprise,B,186.37,16629,392,43,5,0.0529,0,0.0,0.0
2025-04-04,SG,Ecommerce,Mid,A,139.13,12555,305,30,1,0.0333,0,0.0,0.0
2025-04-04,KR,Ecommerce,SMB,None,167.09,13719,380,28,0,0.0325,0,0.0,0.0
2025-04-04,KR,Ecommerce,Enterprise,None,10.59,779,15,0,0,0.0098,0,0.0,0.0
2025-04-04,HK,Ecommerce,Mid,C,65.71,3991,69,6,2,0.0649,1,3328.39,1591.24
2025-04-04,JP,SupplyHouse,Mid,None,38.91,2899,35,2,0,0.0177,0,0.0,0.0
2025-04-04,ANZ,Distributor,Mid,A,22.35,2098,44,4,1,0.0429,0,0.0,0.0
2025-04-04,TW,Direct,SMB,None,41.18,3324,45,3,3,0.0441,0,0.0,0.0
2025-04-04,ANZ,Ecommerce,Mid,None,59.44,4969,115,8,2,0.0531,0,0.0,0.0
2025-04-04,ANZ,Direct,SMB,None,19.88,1610,29,3,3,0.0508,1,1905.08,988.84
2025-04-04,KR,Direct,SMB,B,54.36,4699,73,9,2,0.0324,0,0.0,0.0
2025-04-04,ANZ,SupplyHouse,Mid,A,207.99,20203,377,31,1,0.131,0,0.0,0.0
2025-04-04,KR,SupplyHouse,SMB,B,169.23,13538,190,27,0,0.0614,0,0.0,0.0
2025-04-04,ANZ,SupplyHouse,SMB,A,60.81,4595,50,5,3,0.0606,1,1782.65,834.53
2025-04-04,SG,Direct,Mid,B,344.43,30508,470,29,4,0.0725,0,0.0,0.0
2025-04-04,HK,Direct,Mid,None,93.45,8806,175,5,5,0.0235,0,0.0,0.0
2025-04-04,TW,Direct,Mid,None,49.03,3619,65,1,2,0.0204,0,0.0,0.0
2025-04-04,JP,Direct,Enterprise,B,177.13,13191,132,9,3,0.0455,0,0.0,0.0
2025-04-04,HK,Direct,Mid,None,50.38,3500,64,2,3,0.0748,0,0.0,0.0
2025-04-04,JP,Distributor,Enterprise,None,2.51,234,3,0,2,0.0473,0,0.0,0.0
2025-04-04,KR,Ecommerce,Mid,None,37.97,3029,49,4,2,0.0341,1,1504.35,701.82
2025-04-04,SG,Ecommerce,Mid,B,106.07,8282,144,14,2,0.0683,0,0.0,0.0
2025-04-04,HK,Direct,Enterprise,None,23.26,1786,31,1,2,0.0647,0,0.0,0.0
2025-04-04,TW,Ecommerce,Enterprise,None,58.46,5379,115,1,0,0.018,0,0.0,0.0
2025-04-04,KR,Direct,SMB,None,36.53,2884,39,3,4,0.0281,1,1001.64,523.9
2025-04-04,HK,SupplyHouse,Mid,None,54.41,5081,78,5,5,0.0598,0,0.0,0.0
2025-04-04,HK,Direct,SMB,A,231.94,17613,368,46,6,0.0138,1,1360.96,716.87
2025-04-04,JP,Direct,Mid,A,92.42,7463,131,12,4,0.0517,0,0.0,0.0
2025-04-04,HK,Distributor,Mid,None,3.53,232,3,0,1,0.0408,0,0.0,0.0
2025-04-04,HK,Distributor,Enterprise,B,,12737,189,14,3,0.0296,0,0.0,0.0
2025-04-04,TW,Distributor,Mid,C,373.13,28381,303,26,0,0.0552,0,0.0,0.0
2025-04-04,JP,Direct,SMB,B,105.18,8368,179,21,4,0.0299,0,0.0,0.0
2025-04-04,JP,SupplyHouse,Enterprise,A,99.23,10087,172,16,0,0.0289,1,8069.44,3792.12
2025-04-05,ANZ,Distributor,Mid,None,107.21,7231,118,10,2,0.065,0,0.0,0.0
2025-04-05,KR,Direct,Enterprise,None,37.69,3583,65,3,2,0.0174,0,0.0,0.0
2025-04-05,TW,Direct,SMB,None,178.42,15526,244,26,5,0.0577,0,0.0,0.0
2025-04-05,ANZ,SupplyHouse,Mid,B,237.64,23414,343,31,1,0.0817,0,0.0,0.0
2025-04-05,JP,Direct,SMB,None,107.92,9026,293,27,6,0.0969,0,0.0,0.0
2025-04-05,ANZ,SupplyHouse,SMB,None,90.98,9386,117,12,1,0.0686,0,0.0,0.0
2025-04-05,KR,Direct,Mid,A,113.48,7439,162,25,1,0.0534,1,2391.68,1134.83
2025-04-05,HK,Distributor,Mid,None,46.03,4044,45,2,0,0.0281,0,0.0,0.0
2025-04-05,ANZ,Ecommerce,Mid,None,130.01,11265,249,9,1,0.0339,0,0.0,0.0
2025-04-05,SG,Direct,Enterprise,A,76.58,6807,144,14,3,0.0424,0,0.0,0.0
2025-04-05,SG,SupplyHouse,Mid,None,18.37,1328,14,0,2,0.0486,0,0.0,0.0
2025-04-05,HK,Ecommerce,Mid,B,72.99,5930,118,6,1,0.0917,0,0.0,0.0
2025-04-05,KR,Ecommerce,SMB,None,23.34,2073,47,3,0,0.0315,0,0.0,0.0
2025-04-05,SG,SupplyHouse,Mid,None,94.65,7412,108,3,0,0.0689,1,1118.59,533.33
2025-04-05,JP,Ecommerce,SMB,C,182.15,16537,343,46,1,0.0474,1,2860.31,1487.9
2025-04-05,SG,Direct,Mid,None,40.24,3783,71,3,2,0.0116,0,0.0,0.0
2025-04-05,HK,Ecommerce,Mid,None,107.89,8798,234,24,0,0.0414,0,0.0,0.0
2025-04-05,ANZ,Ecommerce,SMB,None,17.79,1251,24,2,0,0.0511,0,0.0,0.0
2025-04-05,SG,Distributor,Mid,B,169.43,9818,138,10,0,0.0612,0,0.0,0.0
2025-04-05,JP,SupplyHouse,Enterprise,None,52.83,3841,47,1,0,0.0184,0,0.0,0.0
2025-04-05,JP,Ecommerce,Enterprise,C,394.03,36568,628,69,2,0.1358,0,0.0,0.0
2025-04-05,JP,Direct,Mid,None,5.87,483,8,0,3,0.0183,0,0.0,0.0
2025-04-05,TW,Ecommerce,Mid,None,47.26,3399,64,5,2,0.0442,0,0.0,0.0
2025-04-05,ANZ,SupplyHouse,Enterprise,None,10.07,1041,9,0,2,0.0642,0,0.0,0.0
2025-04-05,JP,Direct,Mid,None,35.69,2714,57,4,2,0.039,0,0.0,0.0
2025-04-05,ANZ,Direct,SMB,None,9.02,702,11,1,1,0.0452,0,0.0,0.0
2025-04-05,SG,Ecommerce,Enterprise,None,52.69,3886,101,5,2,0.0908,0,0.0,0.0
2025-04-05,JP,Ecommerce,SMB,A,627.5,41494,787,106,4,0.03,0,0.0,0.0
2025-04-05,TW,Distributor,SMB,B,67.01,5062,60,9,2,0.0995,0,0.0,0.0
2025-04-05,HK,Distributor,SMB,None,17.55,1539,20,1,1,0.0613,0,0.0,0.0
2025-04-05,JP,SupplyHouse,SMB,None,5.09,466,6,0,1,0.0267,0,0.0,0.0
2025-04-06,ANZ,Ecommerce,Mid,None,14.3,935,19,0,2,0.0279,0,0.0,0.0
2025-04-06,JP,Ecommerce,Enterprise,B,237.25,20904,505,50,2,0.0845,0,0.0,0.0
2025-04-06,KR,Distributor,SMB,A,143.63,12949,193,30,1,0.0154,0,0.0,0.0
2025-04-06,KR,SupplyHouse,Enterprise,None,61.64,5152,80,5,1,0.059,0,0.0,0.0
2025-04-06,TW,Direct,SMB,B,85.4,7152,132,19,5,0.0565,0,0.0,0.0
2025-04-06,TW,Direct,Enterprise,None,59.55,4424,81,4,3,0.1126,0,0.0,0.0
2025-04-06,KR,Direct,SMB,C,27.89,2583,46,7,3,0.0562,0,0.0,0.0
2025-04-06,KR,Distributor,Mid,B,127.92,8590,149,14,1,0.0922,0,0.0,0.0
2025-04-06,KR,Ecommerce,Enterprise,A,179.23,18108,410,24,3,0.0698,0,0.0,0.0
2025-04-06,JP,Distributor,Mid,B,115.19,9829,147,16,0,0.0186,0,0.0,0.0
2025-04-06,KR,Direct,Mid,None,35.92,2754,65,1,1,0.0316,0,0.0,0.0
2025-04-06,TW,Direct,Mid,None,17.86,1458,25,2,1,0.0239,0,0.0,0.0
2025-04-06,ANZ,Direct,SMB,B,,14862,272,33,3,0.0462,1,951.48,511.06
2025-04-06,ANZ,Direct,SMB,None,50.78,5228,105,6,7,0.0255,0,0.0,0.0
2025-04-06,ANZ,Ecommerce,Mid,B,96.1,6073,130,12,2,0.0391,0,0.0,0.0
2025-04-06,TW,Ecommerce,Mid,A,192.62,16607,449,37,4,0.0796,1,2811.52,1470.23
2025-04-06,JP,Direct,SMB,A,205.5,17666,254,30,4,0.0612,0,0.0,0.0
2025-04-06,KR,SupplyHouse,Mid,C,105.93,9105,236,28,2,0.032,0,0.0,0.0
2025-04-06,JP,Distributor,Mid,C,14.12,1080,18,2,0,0.0719,0,0.0,0.0
2025-04-06,ANZ,SupplyHouse,Enterprise,C,50.24,3327,53,4,3,0.0329,0,0.0,0.0
2025-04-06,JP,Distributor,Enterprise,B,258.34,22841,354,35,1,0.0723,0,0.0,0.0
2025-04-06,ANZ,Ecommerce,SMB,B,245.23,20177,445,51,1,0.0461,0,0.0,0.0
2025-04-06,ANZ,SupplyHouse,Enterprise,None,17.74,1363,20,1,1,0.0502,0,0.0,0.0
2025-04-06,KR,Distributor,Enterprise,None,29.86,3236,47,3,0,0.0173,0,0.0,0.0
2025-04-06,SG,Ecommerce,Mid,None,20.9,1695,28,1,3,0.0292,0,0.0,0.0
2025-04-06,TW,SupplyHouse,Mid,None,13.12,1232,19,1,0,0.0511,0,0.0,0.0
2025-04-07,SG,Distributor,Mid,None,10.63,981,16,1,0,0.0217,0,0.0,0.0
2025-04-07,JP,Distributor,SMB,A,58.72,5132,66,7,0,0.0496,0,0.0,0.0
2025-04-07,TW,Distributor,Mid,None,60.56,5490,94,2,6,0.0842,0,0.0,0.0
2025-04-07,JP,Ecommerce,SMB,B,253.25,25349,537,62,0,0.0592,0,0.0,0.0
2025-04-07,KR,Ecommerce,SMB,A,85.27,7242,174,14,1,0.116,1,2057.94,1008.68
2025-04-07,KR,Distributor,SMB,None,9.07,780,17,1,3,0.0565,0,0.0,0.0
2025-04-07,KR,Direct,Mid,B,,15288,320,28,1,0.0694,0,0.0,0.0
2025-04-07,KR,Direct,Mid,None,51.06,4704,74,4,6,0.0812,1,2542.78,1229.08
2025-04-07,JP,Ecommerce,Mid,None,21.13,1750,25,2,0,0.0344,0,0.0,0.0
2025-04-07,KR,Direct,SMB,None,10.7,897,16,1,6,0.0852,1,1505.83,807.01
2025-04-07,KR,SupplyHouse,Enterprise,A,109.73,9642,135,10,1,0.0603,0,0.0,0.0
2025-04-07,ANZ,Ecommerce,Enterprise,A,263.92,21479,319,26,1,0.0626,1,3961.51,1898.74
2025-04-07,ANZ,SupplyHouse,SMB,None,20.9,1640,22,1,3,0.0423,0,0.0,0.0
2025-04-07,ANZ,Ecommerce,SMB,None,105.53,8447,170,17,1,0.0327,0,0.0,0.0
2025-04-07,TW,SupplyHouse,Enterprise,None,10.22,889,12,0,0,0.0537,0,0.0,0.0
2025-04-07,JP,Direct,Mid,B,147.94,10062,223,25,5,0.0396,0,0.0,0.0
2025-04-07,SG,Distributor,Enterprise,None,52.45,4259,51,4,2,0.0678,0,0.0,0.0
2025-04-07,ANZ,Direct,SMB,None,59.02,4619,107,9,3,0.0526,0,0.0,0.0
2025-04-07,ANZ,Direct,Mid,None,66.04,5072,95,6,1,0.0694,1,2159.55,1169.1
2025-04-07,ANZ,Distributor,SMB,B,122.79,8133,106,8,1,0.036,0,0.0,0.0
2025-04-07,HK,Ecommerce,Mid,A,48.41,4119,80,7,1,0.0734,0,0.0,0.0
2025-04-07,JP,Ecommerce,Mid,A,171.87,15837,230,23,0,0.0548,0,0.0,0.0
2025-04-07,KR,Direct,SMB,A,35.72,2983,36,6,6,0.0763,1,1154.97,575.8
2025-04-07,ANZ,Direct,Mid,A,92.91,7579,101,7,3,0.1865,0,0.0,0.0
2025-04-07,KR,SupplyHouse,Enterprise,None,21.71,2070,32,1,0,0.044,0,0.0,0.0
2025-04-07,JP,Ecommerce,SMB,C,189.58,15115,276,28,2,0.0147,1,5332.95,2551.63
2025-04-07,KR,Distributor,Mid,None,40.77,3557,57,5,1,0.031,0,0.0,0.0
2025-04-07,KR,Ecommerce,SMB,C,73.6,6310,183,18,2,0.0561,0,0.0,0.0
2025-04-07,SG,Distributor,SMB,None,32.51,2720,35,2,1,0.0881,0,0.0,0.0
2025-04-07,ANZ,Ecommerce,SMB,None,34.04,3411,91,5,0,0.0591,0,0.0,0.0
2025-04-07,JP,Direct,SMB,None,68.15,5983,140,4,1,0.0233,1,3045.37,1433.0
2025-04-08,ANZ,Distributor,Enterprise,None,69.83,5919,57,3,0,0.1133,0,0.0,0.0
2025-04-08,KR,Ecommerce,SMB,B,242.8,15944,307,42,2,0.0386,0,0.0,0.0
2025-04-08,KR,Direct,Mid,B,88.87,8122,152,9,4,0.0756,1,1810.71,935.51
2025-04-08,ANZ,Direct,SMB,B,98.61,7520,119,11,4,0.056,0,0.0,0.0
2025-04-08,SG,SupplyHouse,SMB,None,15.89,1231,19,1,0,0.0416,0,0.0,0.0
2025-04-08,JP,Distributor,SMB,C,52.99,3995,59,8,1,0.0695,0,0.0,0.0
2025-04-08,SG,Ecommerce,SMB,None,14.01,869,17,1,3,0.088,0,0.0,0.0
2025-04-08,KR,Distributor,Mid,None,14.09,1437,8,0,0,0.0572,0,0.0,0.0
2025-04-08,TW,Distributor,Mid,None,13.66,1101,14,0,4,0.068,0,0.0,0.0
2025-04-08,TW,Direct,SMB,None,57.57,5457,78,6,1,0.0777,0,0.0,0.0
2025-04-08,JP,Distributor,SMB,A,256.91,17572,234,23,4,0.0465,0,0.0,0.0
2025-04-08,JP,Distributor,Mid,B,170.92,14625,271,33,0,0.0684,0,0.0,0.0
2025-04-08,SG,Distributor,SMB,B,111.87,8885,180,19,3,0.0772,0,0.0,0.0
2025-04-08,KR,Direct,SMB,None,33.33,2901,66,4,2,0.0042,0,0.0,0.0
2025-04-08,TW,SupplyHouse,SMB,B,421.6,38282,379,46,2,0.0679,0,0.0,0.0
2025-04-08,SG,Distributor,Mid,A,152.13,14015,192,10,1,0.0308,0,0.0,0.0
2025-04-08,JP,Direct,Mid,B,147.23,11361,278,28,3,0.0392,0,0.0,0.0
2025-04-08,SG,Distributor,Mid,None,6.66,535,10,0,1,0.0826,0,0.0,0.0
2025-04-08,ANZ,Direct,Mid,None,19.96,1583,23,1,4,0.0496,1,2568.68,1327.86
2025-04-08,SG,Distributor,SMB,None,21.68,2040,30,2,0,0.0786,1,1230.63,530.01
2025-04-08,SG,Ecommerce,SMB,B,101.22,9549,147,13,1,0.0956,0,0.0,0.0
2025-04-08,JP,SupplyHouse,SMB,A,143.04,10759,124,18,0,0.0496,0,0.0,0.0
2025-04-08,SG,Ecommerce,SMB,None,66.51,6251,144,13,0,0.0101,0,0.0,0.0
2025-04-08,HK,SupplyHouse,Mid,None,10.37,762,14,0,0,0.026,0,0.0,0.0
2025-04-08,KR,Ecommerce,Mid,A,138.83,12951,244,21,3,0.0708,0,0.0,0.0
2025-04-09,KR,Direct,Enterprise,A,87.31,7727,124,7,4,0.0266,1,2957.0,1550.54
2025-04-09,TW,Direct,Enterprise,C,175.83,17496,339,21,3,0.0397,0,0.0,0.0
2025-04-09,JP,Direct,Mid,B,141.17,11952,168,18,7,0.0355,1,1901.03,1027.57
2025-04-09,KR,Direct,SMB,A,126.94,9187,155,16,3,0.0448,0,0.0,0.0
2025-04-09,JP,SupplyHouse,Mid,None,141.44,13221,174,13,0,0.0302,0,0.0,0.0
2025-04-09,KR,Ecommerce,SMB,None,86.04,6548,145,11,1,0.0371,1,1394.11,715.07
2025-04-09,SG,Direct,Enterprise,None,4.21,263,4,0,1,0.0421,0,0.0,0.0
2025-04-09,ANZ,Direct,Mid,None,46.49,4512,75,5,7,0.0337,0,0.0,0.0
2025-04-09,ANZ,Direct,SMB,None,38.22,3256,68,4,2,0.0492,0,0.0,0.0
2025-04-09,KR,SupplyHouse,SMB,None,39.5,3548,38,1,1,0.0806,0,0.0,0.0
2025-04-09,TW,Ecommerce,Mid,B,110.27,9686,168,13,2,0.0204,0,0.0,0.0
2025-04-09,ANZ,Direct,Enterprise,A,265.73,20236,375,27,3,0.0897,1,1701.22,777.28
2025-04-09,JP,Ecommerce,Enterprise,None,142.92,16110,382,14,1,0.0282,0,0.0,0.0
2025-04-09,JP,Direct,Mid,None,42.01,3500,58,5,2,0.079,0,0.0,0.0
2025-04-09,TW,SupplyHouse,SMB,A,34.96,2956,52,5,1,0.0738,0,0.0,0.0
2025-04-09,JP,Direct,Mid,None,102.51,9001,121,7,3,0.0633,0,0.0,0.0
2025-04-09,KR,SupplyHouse,Enterprise,B,202.43,16455,310,19,3,0.0816,0,0.0,0.0
2025-04-09,ANZ,Distributor,Mid,A,113.95,9745,116,15,2,0.0372,0,0.0,0.0
2025-04-09,ANZ,SupplyHouse,Enterprise,None,85.23,6951,119,4,0,0.0092,0,0.0,0.0
2025-04-09,TW,Direct,Mid,None,40.32,3113,73,4,5,0.0852,0,0.0,0.0
2025-04-09,HK,Direct,Mid,A,22.41,1736,33,3,2,0.041,1,2186.14,1179.01
2025-04-09,HK,Direct,SMB,B,153.01,13250,304,33,3,0.0373,0,0.0,0.0
2025-04-09,JP,Distributor,Mid,None,52.8,3957,94,4,3,0.0246,1,387.6,193.87
2025-04-09,KR,Direct,Enterprise,B,182.34,14755,258,23,1,0.0333,0,0.0,0.0
2025-04-09,SG,SupplyHouse,SMB,B,408.13,38596,408,47,2,0.0726,0,0.0,0.0
2025-04-09,HK,SupplyHouse,SMB,B,294.94,18774,203,20,1,0.1472,0,0.0,0.0
2025-04-09,KR,Distributor,Enterprise,None,33.81,2837,29,2,2,0.0427,0,0.0,0.0
2025-04-09,ANZ,Distributor,Enterprise,None,37.38,3605,58,1,0,0.1124,0,0.0,0.0
2025-04-10,ANZ,Direct,Mid,A,29.99,2874,46,4,1,0.024,0,0.0,0.0
2025-04-10,ANZ,Direct,Enterprise,None,28.57,2248,23,1,4,0.0561,0,0.0,0.0
2025-04-10,KR,Distributor,Enterprise,None,34.99,2968,54,2,0,0.057,1,3951.83,1786.49
2025-04-10,HK,Direct,Mid,None,83.5,6943,116,8,5,0.0365,0,0.0,0.0
2025-04-10,JP,Ecommerce,Mid,None,133.75,11040,213,14,3,0.075,0,0.0,0.0
2025-04-10,KR,Direct,SMB,None,54.57,4976,78,4,6,0.0809,1,889.22,433.31
2025-04-10,SG,Ecommerce,SMB,C,160.32,15860,309,42,1,0.0342,0,0.0,0.0
2025-04-10,JP,Distributor,Mid,B,228.92,22019,355,35,1,0.0676,1,945.33,450.26
2025-04-10,SG,SupplyHouse,Mid,None,60.51,4723,77,5,4,0.0333,1,1439.0,728.5
2025-04-10,KR,Ecommerce,Mid,B,207.5,19586,371,29,1,0.0545,0,0.0,0.0
2025-04-10,KR,SupplyHouse,Mid,B,66.63,5734,65,7,0,0.1112,0,0.0,0.0
2025-04-10,HK,Direct,Enterprise,None,77.03,7424,161,5,1,0.042,0,0.0,0.0
2025-04-10,TW,Ecommerce,Enterprise,None,41.85,3170,64,5,0,0.0377,0,0.0,0.0
2025-04-10,JP,SupplyHouse,SMB,None,11.4,989,14,1,2,0.0619,0,0.0,0.0
2025-04-10,ANZ,Direct,Enterprise,None,37.11,2981,50,3,3,0.0772,0,0.0,0.0
